Patient	Patient	00:00:09.626	9.626	00:00:11.460	11.46	00:00:01.834	1.834	fill
Patient	Patient	00:00:12.280	12.28	00:00:18.880	18.88	00:00:06.600	6.6	fill
Patient	Patient	00:00:19.725	19.725	00:00:21.000	21.0	00:00:01.275	1.275	fill
Patient	Patient	00:00:21.990	21.99	00:00:22.660	22.66	00:00:00.670	0.67	[sn]
Patient	Patient	00:00:26.890	26.89	00:00:29.200	29.2	00:00:02.310	2.31	[sn]
Patient	Patient	00:00:29.810	29.81	00:00:34.870	34.87	00:00:05.060	5.06	fill
Patient	Patient	00:00:35.428	35.428	00:00:36.540	36.54	00:00:01.112	1.112	fill
Patient	Patient	00:00:37.180	37.18	00:00:38.447	38.447	00:00:01.267	1.267	fill
Patient	Patient	00:00:39.430	39.43	00:00:41.510	41.51	00:00:02.080	2.08	fill
Patient	Patient	00:00:45.540	45.54	00:00:46.720	46.72	00:00:01.180	1.18	fill
Patient	Patient	00:00:47.180	47.18	00:00:47.630	47.63	00:00:00.450	0.45	[sn]
Patient	Patient	00:00:51.810	51.81	00:00:56.240	56.24	00:00:04.430	4.43	fill
Patient	Patient	00:00:56.925	56.925	00:01:00.670	60.67	00:00:03.745	3.745	fill
Patient	Patient	00:01:02.048	62.048	00:01:04.930	64.93	00:00:02.882	2.882	fill
Patient	Patient	00:01:05.160	65.16	00:01:07.670	67.67	00:00:02.510	2.51	fill
Patient	Patient	00:01:08.160	68.16	00:01:10.010	70.01	00:00:01.850	1.85	fill
Patient	Patient	00:01:10.720	70.72	00:01:15.080	75.08	00:00:04.360	4.36	fill
Patient	Patient	00:01:18.940	78.94	00:01:24.210	84.21	00:00:05.270	5.27	fill
Patient	Patient	00:01:24.890	84.89	00:01:31.480	91.48	00:00:06.590	6.59	fill
Patient	Patient	00:01:31.625	91.625	00:01:36.240	96.24	00:00:04.615	4.615	fill
Patient	Patient	00:01:36.550	96.55	00:01:44.430	104.43	00:00:07.880	7.88	fill
Patient	Patient	00:01:45.460	105.46	00:01:45.830	105.83	00:00:00.370	0.37	[sn]
Patient	Patient	00:01:48.170	108.17	00:01:49.990	109.99	00:00:01.820	1.82	fill
Patient	Patient	00:01:50.360	110.36	00:01:50.750	110.75	00:00:00.390	0.39	[sn]
Patient	Patient	00:01:54.830	114.83	00:01:55.460	115.46	00:00:00.630	0.63	[sn]
Patient	Patient	00:01:55.500	115.5	00:02:03.300	123.3	00:00:07.800	7.8	fill
Patient	Patient	00:02:03.555	123.555	00:02:09.710	129.71	00:00:06.155	6.155	fill
Patient	Patient	00:02:10.260	130.26	00:02:10.750	130.75	00:00:00.490	0.49	[sn]
Patient	Patient	00:02:12.520	132.52	00:02:13.105	133.105	00:00:00.585	0.585	[sn]
